[info] Benchmark                                                              Mode  Cnt      Score      Error  Units
[info] CollectionStringIterationBenchmark_Large.foldLeft_List                 avgt   20  12229.697 ±  768.047  us/op
[info] CollectionStringIterationBenchmark_Large.foldLeft_Vector               avgt   20  13757.461 ± 1094.262  us/op
[info] CollectionStringIterationBenchmark_Large.for_Array                     avgt   20  14179.873 ±  198.158  us/op
[info] CollectionStringIterationBenchmark_Large.for_List                      avgt   20  18259.064 ± 1365.461  us/op
[info] CollectionStringIterationBenchmark_Large.for_Vector                    avgt   20  16907.329 ±  853.448  us/op
[info] CollectionStringIterationBenchmark_Large.mapSum_Array                  avgt   20  13465.883 ±  119.336  us/op
[info] CollectionStringIterationBenchmark_Large.mapSum_List                   avgt   20  35362.484 ± 2653.272  us/op
[info] CollectionStringIterationBenchmark_Large.mapSum_Vector                 avgt   20  19144.425 ± 1138.160  us/op
[info] CollectionStringIterationBenchmark_Large.recursion_List                avgt   20  20418.233 ±  237.813  us/op
[info] CollectionStringIterationBenchmark_Large.reverseWhile_Array            avgt   20  13438.735 ±  346.624  us/op
[info] CollectionStringIterationBenchmark_Large.reverseWhile_Vector           avgt   20  18615.228 ±  234.695  us/op
[info] CollectionStringIterationBenchmark_Large.viewMapSum_Array              avgt   20  13740.703 ±  767.785  us/op
[info] CollectionStringIterationBenchmark_Large.viewMapSum_List               avgt   20  15113.246 ±  897.493  us/op
[info] CollectionStringIterationBenchmark_Large.viewMapSum_Vector             avgt   20  18868.723 ± 2400.524  us/op
[info] CollectionStringIterationBenchmark_Large.while_Array                   avgt   20  12846.645 ± 1142.280  us/op
[info] CollectionStringIterationBenchmark_Large.while_List                    avgt   20  19945.204 ± 1225.454  us/op
[info] CollectionStringIterationBenchmark_Large.while_Vector                  avgt   20  17614.039 ± 1333.018  us/op
[info] MapBenchmark_Int_HalfHit_Large.apply_ArrayMap                          avgt   20      2.214 ±    0.015  us/op
[info] MapBenchmark_Int_HalfHit_Large.get_HashMap                             avgt   20     41.105 ±    0.689  us/op
[info] MapBenchmark_Int_HalfHit_Large.get_IntMap                              avgt   20    247.423 ±    5.233  us/op
[info] MapBenchmark_Int_HalfHit_Large.get_JavaHashMap                         avgt   20     12.772 ±    0.189  us/op
[info] MapBenchmark_Int_HalfHit_Small.apply_ArrayMap                          avgt   20      1.992 ±    0.007  us/op
[info] MapBenchmark_Int_HalfHit_Small.get_HashMap                             avgt   20      9.176 ±    0.140  us/op
[info] MapBenchmark_Int_HalfHit_Small.get_IntMap                              avgt   20     15.298 ±    0.272  us/op
[info] MapBenchmark_Int_HalfHit_Small.get_JavaHashMap                         avgt   20      7.172 ±    0.078  us/op
[info] MapBenchmark_Invoice_HalfHit_Large.apply_ArrayMap                      avgt   20      2.670 ±    0.039  us/op
[info] MapBenchmark_Invoice_HalfHit_Large.get_HashMap                         avgt   20     73.669 ±    1.300  us/op
[info] MapBenchmark_Invoice_HalfHit_Large.get_JavaHashMap                     avgt   20     12.253 ±    0.100  us/op
[info] MapBenchmark_Invoice_HalfHit_Small.apply_ArrayMap                      avgt   20      2.111 ±    0.024  us/op
[info] MapBenchmark_Invoice_HalfHit_Small.get_HashMap                         avgt   20     10.470 ±    0.179  us/op
[info] MapBenchmark_Invoice_HalfHit_Small.get_JavaHashMap                     avgt   20      6.876 ±    0.107  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Large.contains_Array                  avgt   20     ≈ 10⁻³             us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Large.contains_ArraySet               avgt   20      2.815 ±    0.016  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Large.contains_BitSet                 avgt   20      3.441 ±    0.048  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Large.contains_JavaHashSet            avgt   20     12.334 ±    0.080  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Large.contains_Set                    avgt   20     48.407 ±    0.689  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Large.contains_SortedSet              avgt   20    649.704 ±    4.853  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Small.contains_Array                  avgt   20     71.446 ±    1.221  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Small.contains_ArraySet               avgt   20      0.882 ±    0.002  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Small.contains_BitSet                 avgt   20      3.001 ±    0.110  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Small.contains_JavaHashSet            avgt   20      6.559 ±    0.221  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Small.contains_Set                    avgt   20      8.813 ±    0.259  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_Small.contains_SortedSet              avgt   20     18.957 ±    0.359  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_VerySmall.contains_Array              avgt   20      4.624 ±    0.057  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_VerySmall.contains_ArraySet           avgt   20      0.831 ±    0.008  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_VerySmall.contains_BitSet             avgt   20      2.521 ±    0.042  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_VerySmall.contains_JavaHashSet        avgt   20      6.670 ±    0.184  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_VerySmall.contains_Set                avgt   20      6.310 ±    0.147  us/op
[info] SetBenchmark_BadInvoice_HalfMiss_VerySmall.contains_SortedSet          avgt   20      8.159 ±    0.107  us/op
[info] SetBenchmark_Int_HalfHit_Large.contains_Array                          avgt   20     ≈ 10⁻³             us/op
[info] SetBenchmark_Int_HalfHit_Large.contains_ArraySet                       avgt   20      2.198 ±    0.016  us/op
[info] SetBenchmark_Int_HalfHit_Large.contains_BitSet                         avgt   20      2.865 ±    0.028  us/op
[info] SetBenchmark_Int_HalfHit_Large.contains_JavaHashSet                    avgt   20     15.848 ±    0.146  us/op
[info] SetBenchmark_Int_HalfHit_Large.contains_Set                            avgt   20     45.288 ±    0.221  us/op
[info] SetBenchmark_Int_HalfHit_Large.contains_SortedSet                      avgt   20    605.904 ±    2.283  us/op
[info] SetBenchmark_Int_HalfHit_Small.contains_Array                          avgt   20    211.511 ±    3.158  us/op
[info] SetBenchmark_Int_HalfHit_Small.contains_ArraySet                       avgt   20      0.776 ±    0.004  us/op
[info] SetBenchmark_Int_HalfHit_Small.contains_BitSet                         avgt   20      2.823 ±    0.007  us/op
[info] SetBenchmark_Int_HalfHit_Small.contains_JavaHashSet                    avgt   20      6.102 ±    0.056  us/op
[info] SetBenchmark_Int_HalfHit_Small.contains_Set                            avgt   20      7.079 ±    0.035  us/op
[info] SetBenchmark_Int_HalfHit_Small.contains_SortedSet                      avgt   20     22.971 ±    0.334  us/op
[info] SetBenchmark_Int_HalfHit_VerySmall.contains_Array                      avgt   20     13.627 ±    0.060  us/op
[info] SetBenchmark_Int_HalfHit_VerySmall.contains_ArraySet                   avgt   20      0.781 ±    0.002  us/op
[info] SetBenchmark_Int_HalfHit_VerySmall.contains_BitSet                     avgt   20      3.001 ±    0.010  us/op
[info] SetBenchmark_Int_HalfHit_VerySmall.contains_JavaHashSet                avgt   20      6.118 ±    0.065  us/op
[info] SetBenchmark_Int_HalfHit_VerySmall.contains_Set                        avgt   20      5.333 ±    0.011  us/op
[info] SetBenchmark_Int_HalfHit_VerySmall.contains_SortedSet                  avgt   20      9.225 ±    0.071  us/op
[info] SetBenchmark_Invoice_HalfHit_Large.contains_Array                      avgt   20     ≈ 10⁻³             us/op
[info] SetBenchmark_Invoice_HalfHit_Large.contains_ArraySet                   avgt   20      2.819 ±    0.022  us/op
[info] SetBenchmark_Invoice_HalfHit_Large.contains_BitSet                     avgt   20      3.434 ±    0.025  us/op
[info] SetBenchmark_Invoice_HalfHit_Large.contains_JavaHashSet                avgt   20     11.257 ±    0.227  us/op
[info] SetBenchmark_Invoice_HalfHit_Large.contains_Set                        avgt   20     60.936 ±    0.974  us/op
[info] SetBenchmark_Invoice_HalfHit_Large.contains_SortedSet                  avgt   20    671.401 ±   11.361  us/op
[info] SetBenchmark_Invoice_HalfHit_Small.contains_Array                      avgt   20     71.075 ±    0.318  us/op
[info] SetBenchmark_Invoice_HalfHit_Small.contains_ArraySet                   avgt   20      1.090 ±    0.016  us/op
[info] SetBenchmark_Invoice_HalfHit_Small.contains_BitSet                     avgt   20      2.962 ±    0.053  us/op
[info] SetBenchmark_Invoice_HalfHit_Small.contains_JavaHashSet                avgt   20      5.878 ±    0.040  us/op
[info] SetBenchmark_Invoice_HalfHit_Small.contains_Set                        avgt   20      7.462 ±    0.047  us/op
[info] SetBenchmark_Invoice_HalfHit_Small.contains_SortedSet                  avgt   20     19.006 ±    0.747  us/op
[info] SetBenchmark_Invoice_HalfHit_VerySmall.contains_Array                  avgt   20      4.630 ±    0.053  us/op
[info] SetBenchmark_Invoice_HalfHit_VerySmall.contains_ArraySet               avgt   20      0.858 ±    0.014  us/op
[info] SetBenchmark_Invoice_HalfHit_VerySmall.contains_BitSet                 avgt   20      2.519 ±    0.043  us/op
[info] SetBenchmark_Invoice_HalfHit_VerySmall.contains_JavaHashSet            avgt   20      5.899 ±    0.021  us/op
[info] SetBenchmark_Invoice_HalfHit_VerySmall.contains_Set                    avgt   20      5.596 ±    0.111  us/op
[info] SetBenchmark_Invoice_HalfHit_VerySmall.contains_SortedSet              avgt   20      8.181 ±    0.101  us/op

[info] Benchmark                                                              Mode  Cnt      Score      Error  Units
[info] AppendBenchmark_Int_Large.append_javaArrayList                         avgt   20  12765.178 ±  460.385  us/op
[info] AppendBenchmark_Int_Large.append_list                                  avgt   20  16816.724 ±  957.273  us/op
[info] AppendBenchmark_Int_Large.append_listBuffer                            avgt   20   9637.801 ±  504.066  us/op
[info] AppendBenchmark_Int_Large.prepend_javaArrayList                        avgt   20  26055.000 ± 1284.736  us/op
[info] AppendBenchmark_Int_Large.prepend_list                                 avgt   20   7577.411 ±  551.762  us/op
[info] AppendBenchmark_Int_Large.prepend_listBuffer                           avgt   20   8981.006 ±  258.149  us/op
[info] AppendBenchmark_String_Large.append_javaArrayList                      avgt   20  13188.769 ± 1185.263  us/op
[info] AppendBenchmark_String_Large.append_list                               avgt   20  17083.930 ± 1227.071  us/op
[info] AppendBenchmark_String_Large.append_listBuffer                         avgt   20   9593.616 ± 1379.122  us/op
